번호,구분,상품번호,대분류,서명,저자,출판사,보유 권수,데이터기준일
8861,전자책,34925585,자기관리,논문이 뭘까,굿메이커 저,굿메이커,1,2025-07-01
8862,전자책,8585999,문학,논어,공자 저,u-paper(유페이퍼),1,2025-07-01
8863,전자책,8284937,인문／사회,논어 - 손 안의 고전,황종원 역,서책,1,2025-07-01
8864,전자책,33300416,국어와외국어,논어 論語 (중국어+영어로 함께 읽는 문학: The Analects of Confucius),공자(孔子) 저,유페이퍼,1,2025-07-01
8865,전자책,11367180,문학,논이야기,채만식 저,유페이퍼(개인출판),1,2025-07-01
8866,전자책,67543701,인문／사회,논쟁 수업으로 시작하는 민주시민교육 : 비판적 사고와 시민성 교육을 위한 안내서,"넬 나딩스,로리 브룩스 공저/정창우,김윤경  공역",풀빛,1,2025-07-01
8867,전자책,77125820,인문／사회,논쟁으로 읽는 한국 현대사,"김호기,박태균 저",메디치미디어,1,2025-07-01
8868,전자책,78158267,인문／사회,논증의 기술 : 논리적으로 생각하고 말하고 쓰기의 모든 것,앤서니 웨스턴 저/이주명 역,필맥,1,2025-07-01
8869,전자책,78706307,자기관리,"놀고, 즐기면서, 돈도 버는 취미야 고마워 : 취미가 직업이 된 '행복한 사람들의 이야기!",이유빈 저,스마트비즈니스,1,2025-07-01
8870,전자책,9466946,어린이/청소년,놀라운 로켓,오스카 와일드 저,이북코리아,1,2025-07-01
8871,전자책,65562371,자기관리,놀라운 시크릿 (개정판),린 그라본 /이순영 저,현대미디어,1,2025-07-01
8872,전자책,61386932,문학,놀러 가자고요,김종광 저,작가정신,1,2025-07-01
8873,전자책,74623892,인문／사회,놀이 실종 : 왜 아이들에게서 놀이가 실종되었는가?,정예림 저,큐니버시티,1,2025-07-01
8874,전자책,72173415,예술／대중문화,"놀이의 진수, 사진놀이 Photo Play!",백승휴 저,남이디자인,1,2025-07-01
8875,전자책,71822206,인문／사회,농민과 시,오장환 저,토지,1,2025-07-01
8876,전자책,58038729,어린이/청소년,농부 소년 (The Farmer's Boy) '랜돌프 칼데콧' 삽화가 : 어린이 영어 그림책,랜돌프 칼데콧 (Randolph Caldecott) 저,픽쳐북스,1,2025-07-01
8877,전자책,83522623,가정과생활,뇌 노화를 멈추려면 35세부터 치아관리 습관을 바꿔라 : 신경내과 전문의가 알려주는 백년 두뇌의 비밀 - 더 건강한 몸과 마음 02,하세가와 요시야 저/이진원 역,갈매나무,1,2025-07-01
8878,전자책,61581708,자연과과학,뇌 이야기 : 엄청나게 똑똑하고 아주 가끔 엉뚱한,딘 버넷 저/임수미 역/허규형 감수,미래의창,1,2025-07-01
8879,전자책,90075436,자기관리,"뇌, 창조적인 사람의 비밀을 밝히다1-논리와 직관",모기 히데키 저,북아띠,1,2025-07-01
8880,전자책,90075437,자기관리,"뇌, 창조적인 사람의 비밀을 밝히다2-불확실성과 감정",모기 히데키 저,북아띠,1,2025-07-01
8881,전자책,90075441,자기관리,"뇌, 창조적인 사람의 비밀을 밝히다5-개별과 보편",모기 히데키 저,북아띠,1,2025-07-01
8882,전자책,63590025,자기관리,뇌가 섹시해지는 탐정퀴즈 1단계 : 초급자를 위한 탐정지수 높이는 10분 두뇌 게임 - 섹시한 두뇌계발 시리즈 6,팀 데도풀로스 저/박미영 역,비전코리아,1,2025-07-01
8883,전자책,61411590,인문／사회,"뇌과학과 심리학이 알려주는 시간 컨트롤 : 짧게 혹은 길게, 내 시간을 자유자재로 다루는 법",장 폴 조그비 저/원광우 역,처음북스(CheomBooks),1,2025-07-01
8884,전자책,90000817,인문／사회,뇌는 달리고 싶다 : 불안과 스트레스를 잠재우고 집중력과 창의성을 끌어올리는 운동의 뇌과학,안데르스 한센 저/김성훈 역,반니,1,2025-07-01
8885,전자책,64470465,인문／사회,뇌를 읽다 : 내 거친 생각과 불안한 눈빛과 그걸 조종하는,"프레데리케 파브리티우스,한스 하게만 공저/박단비 역",빈티지하우스,1,2025-07-01
8886,전자책,90366943,인문／사회,뇌를 채우는 세계사 1 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8887,전자책,90366944,인문／사회,뇌를 채우는 세계사 2 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8888,전자책,90366945,인문／사회,뇌를 채우는 세계사 3 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8889,전자책,90366947,인문／사회,뇌를 채우는 세계사 4 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8890,전자책,90366948,인문／사회,뇌를 채우는 세계사 5 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8891,전자책,90366950,인문／사회,뇌를 채우는 세계사 6 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8892,전자책,90366951,인문／사회,뇌를 채우는 세계사 7 : 뜻밖의 서프라이즈 세계사 이야기,장지연 저,위즈덤북스,1,2025-07-01
8893,전자책,65418728,가정과생활,뇌박사가 가르치는 엄마의 두뇌태교 : 머리가 좋아지는 태내 10개월 두뇌태교법,김영훈 저,이다미디어,1,2025-07-01
8894,전자책,90322717,가정과생활,뇌박사가 가르치는 엄마의 영재육아,김영훈 저,이다미디어,1,2025-07-01
8895,전자책,58606571,자기관리,뇌에 맡기는 공부법 : 3번 읽고 1분만 쓰면 저절로 외워진다!,이케다 요시히로 저/윤경희 역,쌤앤파커스,1,2025-07-01
8896,전자책,33472182,가정과생활,뇌와 간을 죽이는 알코올,KBS2TV 비타민 제작 저,콘작,1,2025-07-01
8897,전자책,44201564,자기관리,누가 내 치즈를 옮겼을까 : 당신의 인생에서 일어나게 될 변화에 대응하는 확실한 방법,스펜서 존슨 저,진명출판사,1,2025-07-01
8898,전자책,67506985,인문／사회,"누가 뭐라 하든, 하고 싶은 대로 직진 : 세상의 기준, 남과의 비교, 완벽주의… 나를 제한하는 것들과 이별하는 법",이시하라 가즈코 저/노경아 역,호우,1,2025-07-01
8899,전자책,61409822,인문／사회,"누가 북한을 움직이는가 : 한국 KBS, 영국 BBC, 독일 ZDF 방영 다큐멘터리","KBS [누가 북한을 움직이는가] 제작팀,류종훈 공저",가나출판사,1,2025-07-01
8900,전자책,87086328,문학,누가 죽였나 : Mystr 컬렉션 제157권,최류범 저,위즈덤커넥트,1,2025-07-01
8901,전자책,85742135,경제／경영,누구 좋으라고 남의 회사 다녔지?  : 손재주로 성공한 '보통' 사람들의 '특별한' 노하우,아이디어스 저,백패커,1,2025-07-01
8902,전자책,70859081,문학,누구나 그렇게 서른이 된다,편채원 저,자화상,1,2025-07-01
8903,전자책,78868620,인문／사회,누구나 쉽게 할 수 있는 풍수 인테리어,이랑 저,아카식,1,2025-07-01
8904,전자책,60787259,자기관리,누구나 좋아하는 사람들의 비밀  : 일만 명의 사람에게 배운 공감의 대화법,상승미소(이명로) 저,스마트북스,1,2025-07-01
8905,전자책,90374191,인문／사회,누구나 할 수 있는 1등 마케팅 홍보 방법,김재호 저,암마이,1,2025-07-01
8906,전자책,62101363,인문／사회,누구를 만나도 당당한 사람의 비밀 : 관계에 서툴러 쉽게 상처받는 사람들을 위한 소통회복 심리학,앤디 몰린스키 저/임가영 역,홍익출판사,1,2025-07-01
8907,전자책,16357336,문학,누구를 위하여 종은 울리나 - 세계명작 다이제스트 시리즈 04,어네스트 헤밍웨이 저,드림북,1,2025-07-01
8908,전자책,60540637,인문／사회,"누구를 향한 훈계인가, 강희맹 (조선의 문장가2)",박경남 저,그린북아시아,1,2025-07-01
8909,전자책,76647690,문학,누구의 삶도 틀리지 않았다 : 아무리 열심히 살아도 불안한 이들을 위한 나답게 사는 법,박진희 저,앤의서재,1,2025-07-01
8910,전자책,9483540,어린이/청소년,누나의 별,심혁창 저,한글,1,2025-07-01
8911,전자책,56901366,국어와외국어,누더기 헝겊 인형 앤 이야기 1탄 (Raggedy Ann Stories 1) : 세계 문학 BEST 영어 원서 437 - (일러스트 삽화) 원어민 음성 낭독!,조니 그루엘 (Johnny Gruelle) 저,BookMaker,1,2025-07-01
8912,전자책,56901367,국어와외국어,누더기 헝겊 인형 앤 이야기 2탄 (Raggedy Andy Stories 2) : 세계 문학 BEST 영어 원서 438 - (일러스트 삽화) 원어민 음성 낭독!,조니 그루엘 (Johnny Gruelle) 저,BookMaker,1,2025-07-01
8913,전자책,36108256,문학,누런 벽지,샬롯 퍼킨스 길먼 저,더라인북스,1,2025-07-01
8914,전자책,43860785,문학,"누렁아, 고맙다.",김용재 저,유페이퍼,1,2025-07-01
8915,전자책,68733755,가정과생활,누리보듬 홈스쿨 : 아이의 행복한 오늘을 위한 선택 - 바른 교육 시리즈 01,한진희(누리보듬) 저,서사원,1,2025-07-01
8916,전자책,86597730,문학,누이의 집 : 살아가는동안 꼭 읽어야 할 한국문학 336,이무영 저,다온길,1,2025-07-01
8917,전자책,15529054,문학,눈 : 어느 괴물의 이야기 - 엔블록 미스터리 걸작선 006,시에나 저,엔블록,1,2025-07-01
8918,전자책,14788577,문학,눈먼 자들의 국가,"김애란,김행숙,김연수,박민규,진은영,황정은,배명훈,황종연,김홍중,전규찬,김서영,홍철기 공저",문학동네,5,2025-07-01
8919,전자책,44333646,문학,눈물의 가을 (한국문학전집: 방정환 34),방정환 저,도디드,1,2025-07-01
8920,전자책,74275960,인문／사회,"눈물의 땅, 팔레스타인 : 70여 년 동안 이어진 분쟁은 어떻게 시작되었으며 왜 끝나지 않는가",김재명 저,미지북스,1,2025-07-01
8921,전자책,86623054,문학,눈물의 진주 목걸이,안나 왈렌베르그 저,(도서출판)MKDAYS,1,2025-07-01
8922,전자책,15486958,자기관리,눈물이 나도록 살아라 : 삶의 열망을 깨우는 새로운 사고방식,도러시아 브랜디 저,블루프린트,1,2025-07-01
8923,전자책,82322401,문학,눈물이 마르는 시간 : 그럼에도 살아볼 만한 이유를 찾는 당신에게,이은정 저,마음서재,1,2025-07-01
8924,전자책,73442563,문학,눈부신 것들이 떠다닌다,장인수 저,디지북스,1,2025-07-01
8925,전자책,57714995,어린이/청소년,눈사람,홍유나 저,솔앤유,1,2025-07-01
8926,전자책,90408023,어린이/청소년,눈사람 왕자,잭익스피어 저,잭익스피어필름,1,2025-07-01
8927,전자책,8179832,문학,눈에 들어와 박히면 그게 다 꽃인 것을,김승기 저,타임비,1,2025-07-01
8928,전자책,89960921,문학,눈을 겨우 뜰 때,김동인 저,Dreaming Dreamers,1,2025-07-01
8929,전자책,80455867,문학,눈을 겨우 뜰 때 : 한국문학선집 059,김동인 저,윈디북스,1,2025-07-01
8930,전자책,42475983,문학,눈을 겨우 뜰때 ; 김동인 (한국 문학 BEST 작가 작품),김동인 저,문학공감대,1,2025-07-01
8931,전자책,44517709,국어와외국어,눈의 여왕 (The Snow Queen) : 3가지 스토리텔링으로 읽는 영어원서 (일러스트 삽화),안데르센 외 1명 저,북메이커,1,2025-07-01
8932,전자책,45002981,국어와외국어,눈의 여왕 : 왕초보 영어 뚝딱 독해 002,한스 안데르센 저,바로이북,1,2025-07-01
8933,전자책,8675554,문학,눈의여왕 (한글 + 영문),한스 크리스티안 안데르센 / 임헌관 역 저,산호와진주,1,2025-07-01
8934,전자책,83493780,문학,뉴서울파크 젤리장수 대학살,조예은 저,안전가옥,1,2025-07-01
8935,전자책,64100668,인문／사회,"뉴스, 믿어도 될까? : 가짜와 진짜를 거르는 미디어 리터러시의 힘 - 비행청소년 18",구본권 글/안병현 그림,풀빛,1,2025-07-01
8936,전자책,75447332,국어와외국어,뉴요커 Summer의 리얼 라이프 영어 : ＋ plus 미국 생활 꿀팁,"Summer Park,Andrea Choi 저",다락원,1,2025-07-01
8937,전자책,89924522,자기관리,"뉴요커처럼 당당하고 똑소리 나게 사는 법 : 뉴욕 타임스가 들려주는 직장, 집, 재테크, 인간관계, 건강 5가지 비결",캐런 배로우 등저/강예진 역,키출판사,1,2025-07-01
8938,전자책,86144901,가정과생활,뉴질랜드 캠핑카 여행 떠나기 전 알았더라면 좋았을 것들  : 왕초보 뉴질랜드 캠핑러를 위한 꿀팁 대방출,짠내부부 저,e퍼플,1,2025-07-01
8939,전자책,25685899,어린이/청소년,뉴턴이 들려주는 미분 1 이야기 - 수학자가 들려주는 수학 이야기 065,김승태 저,자음과모음,1,2025-07-01
8940,전자책,25685873,어린이/청소년,뉴턴이 들려주는 지수함수와 로그함수 이야기 - 수학자가 들려주는 수학 이야기 040,이지현 저,자음과모음,1,2025-07-01
8941,전자책,69176828,경제／경영,뉴파워: 새로운 권력의 탄생,"제러미 하이먼즈,헨리 팀스 공저/홍지수 역",비즈니스북스,1,2025-07-01
8942,전자책,90322894,경제／경영,느긋하게 서두르기,오지명 저,도서출판 계림,1,2025-07-01
8943,전자책,73827520,가정과생활,느리게 천천히 가도 괜찮아,박건우 저,소담출판사,1,2025-07-01
8944,전자책,84443126,문학,늑대의 왕,니클라스 나트 오크 다그 저/송섬별 역,세종서적,1,2025-07-01
8945,전자책,43861576,국어와외국어,늑대인간 Der Wehrwolf (독일어 문학 BEST 시리즈),헤르만 뢴스 (Herman Lons) 저,컨트롤V,1,2025-07-01
8946,전자책,89960175,자기관리,늑대처럼 지혜롭게 사는 법1-누가 나서서 싸우겠는가,강준린 저,북아띠,1,2025-07-01
8947,전자책,89960176,자기관리,늑대처럼 지혜롭게 사는 법2-사회에서 살아 남는 법,강준린 저,북아띠,1,2025-07-01
8948,전자책,89960183,자기관리,늑대처럼 지혜롭게 사는 법5-왕위 쟁탈전,강준린 저,북아띠,1,2025-07-01
8949,전자책,34763830,문학,"늙은 보모의 이야기, 잃어버린 심장",엘리자베스 개스켈 외 저,판도라,1,2025-07-01
8950,전자책,34888352,국어와외국어,"늙은 보모의 이야기, 잃어버린 심장 (영한대역)",엘리자베스 개스켈 외 저,판도라,1,2025-07-01
8951,전자책,60668650,자기관리,능력 있는 사람은 질문법이 다르다 : 원하는 대답을 이끌어내는 252가지 실전기술,"히오다 마사토,마쓰다 미히로 저/박종성 역",쌤앤파커스,1,2025-07-01
8952,전자책,3808792,문학,능소화,조두진,예담,2,2025-07-01
8953,전자책,43861472,국어와외국어,니벨룽겐의 노래 Das Nibelungenlied ('독일어+오디오북' 1석 2조 함께 원서 읽기!),작자미상 (Unknown) 저,컨트롤V,1,2025-07-01
8954,전자책,35203942,문학,니이미 난키치 작품선 : 나에게 들려주는 작은 이야기,니이미 난키치 저,북펀치,1,2025-07-01
8955,전자책,58093207,문학,니체 명언집 - 사진으로 마음을 달래주는 픽쳐링북,컬러심리연구소 저,잇끌림,1,2025-07-01
8956,전자책,72120279,문학,니체로 하는 마음의 치유,최지민 저,트릭스터북스,1,2025-07-01
8957,전자책,30435396,문학,니켈 문진 - 세계 미스터리 고전문학 16,고가 사부로 저,현인,1,2025-07-01
8958,전자책,67436913,문학,닐스의 신기한 여행 (Wunderbare Reise des kleinen Nils Holgersson mit den Wildg?nsen) - 고품격 독일어 번역판,셀마 라게를뢰프 (Selma Lagerlof) 저,유페이퍼,1,2025-07-01
8959,전자책,8276322,문학,님의 침묵,한용운 저,인콘텐츠,1,2025-07-01
8960,전자책,24963916,문학,님의 침묵 (초판본),한용운 저,더스토리,1,2025-07-01
8961,전자책,59385631,문학,님의 침묵 : 스마트한 문학관-한국 근대문학 베스트 92,한용운 저,논리와상상,1,2025-07-01
8962,전자책,90975993,문학,"다 괜찮아요, 천국이 말했다",미치 앨봄 저/공경희 역,살림출판사,2,2025-07-01
8963,전자책,76593259,가정과생활,"다 된다! 에어프라이어 최강 레시피 : 집밥, 반찬, 홈파티 요리, 이유식, 간식",노선미 저,황금부엉이,1,2025-07-01
8964,전자책,82257913,문학,다 이아리 : 누구나 겪지만 아무도 말할 수 없던 데이트 폭력의 기록,이아리 저,시드앤피드,1,2025-07-01
8965,전자책,11075448,어린이/청소년,다 함께 노래 불러요 늘 푸른 세상,위무량 저,디지털문학,1,2025-07-01
8966,전자책,24025389,가정과생활,다낭성 난소 증후군,인애한의원 저,좋은땅,1,2025-07-01
8967,전자책,75449215,어린이/청소년,다다다 다른 별 학교 - 바람그림책 69,윤진현 글그림,천개의바람,1,2025-07-01
8968,전자책,60507231,자기관리,다동력 : 여러 가지 일을 동시에 해내는 힘,호리에 다카후미 저,을유문화사,1,2025-07-01
8969,전자책,9411903,어린이/청소년,다람쥐 넛킨 이야기 (한글판),베아트릭스 포터 저,산호와진주,1,2025-07-01
8970,전자책,67517911,인문／사회,다르지만 다르지 않습니다 - 다음 세대를 생각하는 인문교양 시리즈 아우름 32 : 장애인과 어우러져 살아야 하는 이유,류승연 저,샘터,1,2025-07-01
